"transect_id","distance_along_transect_m","quadrat_height_m","year","month","day","low_tide_time_local_time","low_tide_height_m","seaweed_id","phylum","percent_cover"
3,15,1.749,2021,10,4,"10:57",1.4,"polysiphonia_sp","red",0
3,15,1.749,2021,10,4,"10:57",1.4,"hollenbergia_subulata","red",0
3,15,1.749,2021,10,4,"10:57",1.4,"sparlingia_pertusa","red",0
3,15,1.749,2021,10,4,"10:57",1.4,"odonthalia_floccosa","red",0
3,15,1.749,2021,10,4,"10:57",1.4,"constantinea_subulifera","red",0
3,15,1.749,2021,10,4,"10:57",1.4,"callophyllis_sp","red",0
3,15,1.749,2021,10,4,"10:57",1.4,"schizymenia_pacifica","red",0
3,15,1.749,2021,10,4,"10:57",1.4,"crustose_coralline","red",0
3,15,1.749,2021,10,4,"10:57",1.4,"neodilsea_borealis","red",0
3,15,1.749,2021,10,4,"10:57",1.4,"pterothamnion_sp","red",0
3,15,1.749,2021,10,4,"10:57",1.4,"crustose_coralline","red",0
3,15,1.749,2021,10,4,"10:57",1.4,"cumathamnion_decipiens","red",0
3,15,1.749,2021,10,4,"10:57",1.4,"gracilaria_sp_or_gracilariopsis_sp","red",0
3,15,1.749,2021,10,4,"10:57",1.4,"grateloupia_californica","red",0
3,15,1.749,2021,10,4,"10:57",1.4,"savoiea_robusta","red",0
3,15,1.749,2021,10,4,"10:57",1.4,"ahnfeltia_sp","red",0
3,15,1.749,2021,10,4,"10:57",1.4,"ceramium_pacificum","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"fucus_distichus","brown",1
3,15,1.749,2021,11,5,"0:33",0.7,"saccharina_latissima","brown",0
3,15,1.749,2021,11,5,"0:33",0.7,"nereocystis_luetkeana","brown",0
3,15,1.749,2021,11,5,"0:33",0.7,"alaria_marginata","brown",0
3,15,1.749,2021,11,5,"0:33",0.7,"costaria_costata","brown",0
3,15,1.749,2021,11,5,"0:33",0.7,"laminariales_juvenile_recruits","brown",0
3,15,1.749,2021,11,5,"0:33",0.7,"desmarestia_viridis","brown",0
3,15,1.749,2021,11,5,"0:33",0.7,"desmarestia_herbacea","brown",0
3,15,1.749,2021,11,5,"0:33",0.7,"desmarestia_ligulata","brown",0
3,15,1.749,2021,11,5,"0:33",0.7,"scytosiphon_sp","brown",0
3,15,1.749,2021,11,5,"0:33",0.7,"melanosiphon_intestinalis","brown",0
3,15,1.749,2021,11,5,"0:33",0.7,"petalonia_fascia","brown",0
3,15,1.749,2021,11,5,"0:33",0.7,"sargassum_muticum","brown",0
3,15,1.749,2021,11,5,"0:33",0.7,"elachista_fucicola","brown",0
3,15,1.749,2021,11,5,"0:33",0.7,"hincksia_ovata","brown",0
3,15,1.749,2021,11,5,"0:33",0.7,"ulva_sp","green",0
3,15,1.749,2021,11,5,"0:33",0.7,"ulva_sp","green",0
3,15,1.749,2021,11,5,"0:33",0.7,"ulva_sp","green",0
3,15,1.749,2021,11,5,"0:33",0.7,"ulva_sp","green",0
3,15,1.749,2021,11,5,"0:33",0.7,"ulva_sp","green",0
3,15,1.749,2021,11,5,"0:33",0.7,"cladophora_stimpsonii","green",0
3,15,1.749,2021,11,5,"0:33",0.7,"rhizoclonium_tortuosum","green",0
3,15,1.749,2021,11,5,"0:33",0.7,"ulothrix_speciosa","green",0
3,15,1.749,2021,11,5,"0:33",0.7,"cladophora_microcladioides","green",0
3,15,1.749,2021,11,5,"0:33",0.7,"acrosiphonia_arcta","green",0
3,15,1.749,2021,11,5,"0:33",0.7,"acrosiphonia_coalita","green",0
3,15,1.749,2021,11,5,"0:33",0.7,"ulva_sp","green",0
3,15,1.749,2021,11,5,"0:33",0.7,"mastocarpus.upright_sp","red",1
3,15,1.749,2021,11,5,"0:33",0.7,"mastocarpus.crust_sp","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"pyropia_sp","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"wildemania_sp","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"polyneura_latissima","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"chondrachanthus_exasperatus","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"mazzaella_splendens","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"prionitis_sternbergii","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"prionitis_filiformis","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"sarcodiotheca_gaudichaudii","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"hildenbrandia_sp","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"cryptosiphonia_woodii","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"polysiphonia_sp","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"hollenbergia_subulata","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"sparlingia_pertusa","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"odonthalia_floccosa","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"constantinea_subulifera","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"callophyllis_sp","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"schizymenia_pacifica","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"crustose_coralline","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"neodilsea_borealis","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"pterothamnion_sp","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"crustose_coralline","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"cumathamnion_decipiens","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"gracilaria_sp_or_gracilariopsis_sp","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"grateloupia_californica","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"savoiea_robusta","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"ahnfeltia_sp","red",0
3,15,1.749,2021,11,5,"0:33",0.7,"ceramium_pacificum","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"fucus_distichus","brown",0
3,15,1.749,2021,12,4,"0:08",0.2,"saccharina_latissima","brown",0
3,15,1.749,2021,12,4,"0:08",0.2,"nereocystis_luetkeana","brown",0
3,15,1.749,2021,12,4,"0:08",0.2,"alaria_marginata","brown",0
3,15,1.749,2021,12,4,"0:08",0.2,"costaria_costata","brown",0
3,15,1.749,2021,12,4,"0:08",0.2,"laminariales_juvenile_recruits","brown",0
3,15,1.749,2021,12,4,"0:08",0.2,"desmarestia_viridis","brown",0
3,15,1.749,2021,12,4,"0:08",0.2,"desmarestia_herbacea","brown",0
3,15,1.749,2021,12,4,"0:08",0.2,"desmarestia_ligulata","brown",0
3,15,1.749,2021,12,4,"0:08",0.2,"scytosiphon_sp","brown",0
3,15,1.749,2021,12,4,"0:08",0.2,"melanosiphon_intestinalis","brown",0
3,15,1.749,2021,12,4,"0:08",0.2,"petalonia_fascia","brown",0
3,15,1.749,2021,12,4,"0:08",0.2,"sargassum_muticum","brown",0
3,15,1.749,2021,12,4,"0:08",0.2,"elachista_fucicola","brown",0
3,15,1.749,2021,12,4,"0:08",0.2,"hincksia_ovata","brown",0
3,15,1.749,2021,12,4,"0:08",0.2,"ulva_sp","green",0
3,15,1.749,2021,12,4,"0:08",0.2,"ulva_sp","green",0
3,15,1.749,2021,12,4,"0:08",0.2,"ulva_sp","green",0
3,15,1.749,2021,12,4,"0:08",0.2,"ulva_sp","green",0
3,15,1.749,2021,12,4,"0:08",0.2,"ulva_sp","green",0
3,15,1.749,2021,12,4,"0:08",0.2,"cladophora_stimpsonii","green",0
3,15,1.749,2021,12,4,"0:08",0.2,"rhizoclonium_tortuosum","green",0
3,15,1.749,2021,12,4,"0:08",0.2,"ulothrix_speciosa","green",0
3,15,1.749,2021,12,4,"0:08",0.2,"cladophora_microcladioides","green",0
3,15,1.749,2021,12,4,"0:08",0.2,"acrosiphonia_arcta","green",0
3,15,1.749,2021,12,4,"0:08",0.2,"acrosiphonia_coalita","green",0
3,15,1.749,2021,12,4,"0:08",0.2,"ulva_sp","green",0
3,15,1.749,2021,12,4,"0:08",0.2,"mastocarpus.upright_sp","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"mastocarpus.crust_sp","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"pyropia_sp","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"wildemania_sp","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"polyneura_latissima","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"chondrachanthus_exasperatus","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"mazzaella_splendens","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"prionitis_sternbergii","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"prionitis_filiformis","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"sarcodiotheca_gaudichaudii","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"hildenbrandia_sp","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"cryptosiphonia_woodii","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"polysiphonia_sp","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"hollenbergia_subulata","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"sparlingia_pertusa","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"odonthalia_floccosa","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"constantinea_subulifera","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"callophyllis_sp","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"schizymenia_pacifica","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"crustose_coralline","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"neodilsea_borealis","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"pterothamnion_sp","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"crustose_coralline","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"cumathamnion_decipiens","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"gracilaria_sp_or_gracilariopsis_sp","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"grateloupia_californica","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"savoiea_robusta","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"ahnfeltia_sp","red",0
3,15,1.749,2021,12,4,"0:08",0.2,"ceramium_pacificum","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"fucus_distichus","brown",0
3,15,1.749,2022,1,15,"23:34",0.8,"saccharina_latissima","brown",0
3,15,1.749,2022,1,15,"23:34",0.8,"nereocystis_luetkeana","brown",0
3,15,1.749,2022,1,15,"23:34",0.8,"alaria_marginata","brown",0
3,15,1.749,2022,1,15,"23:34",0.8,"costaria_costata","brown",0
3,15,1.749,2022,1,15,"23:34",0.8,"laminariales_juvenile_recruits","brown",0
3,15,1.749,2022,1,15,"23:34",0.8,"desmarestia_viridis","brown",0
3,15,1.749,2022,1,15,"23:34",0.8,"desmarestia_herbacea","brown",0
3,15,1.749,2022,1,15,"23:34",0.8,"desmarestia_ligulata","brown",0
3,15,1.749,2022,1,15,"23:34",0.8,"scytosiphon_sp","brown",0
3,15,1.749,2022,1,15,"23:34",0.8,"melanosiphon_intestinalis","brown",0
3,15,1.749,2022,1,15,"23:34",0.8,"petalonia_fascia","brown",0
3,15,1.749,2022,1,15,"23:34",0.8,"sargassum_muticum","brown",0
3,15,1.749,2022,1,15,"23:34",0.8,"elachista_fucicola","brown",0
3,15,1.749,2022,1,15,"23:34",0.8,"hincksia_ovata","brown",0
3,15,1.749,2022,1,15,"23:34",0.8,"ulva_sp","green",0
3,15,1.749,2022,1,15,"23:34",0.8,"ulva_sp","green",0
3,15,1.749,2022,1,15,"23:34",0.8,"ulva_sp","green",0
3,15,1.749,2022,1,15,"23:34",0.8,"ulva_sp","green",0
3,15,1.749,2022,1,15,"23:34",0.8,"ulva_sp","green",0
3,15,1.749,2022,1,15,"23:34",0.8,"cladophora_stimpsonii","green",0
3,15,1.749,2022,1,15,"23:34",0.8,"rhizoclonium_tortuosum","green",0
3,15,1.749,2022,1,15,"23:34",0.8,"ulothrix_speciosa","green",0
3,15,1.749,2022,1,15,"23:34",0.8,"cladophora_microcladioides","green",0
3,15,1.749,2022,1,15,"23:34",0.8,"acrosiphonia_arcta","green",0
3,15,1.749,2022,1,15,"23:34",0.8,"acrosiphonia_coalita","green",0
3,15,1.749,2022,1,15,"23:34",0.8,"ulva_sp","green",0
3,15,1.749,2022,1,15,"23:34",0.8,"mastocarpus.upright_sp","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"mastocarpus.crust_sp","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"pyropia_sp","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"wildemania_sp","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"polyneura_latissima","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"chondrachanthus_exasperatus","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"mazzaella_splendens","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"prionitis_sternbergii","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"prionitis_filiformis","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"sarcodiotheca_gaudichaudii","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"hildenbrandia_sp","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"cryptosiphonia_woodii","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"polysiphonia_sp","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"hollenbergia_subulata","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"sparlingia_pertusa","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"odonthalia_floccosa","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"constantinea_subulifera","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"callophyllis_sp","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"schizymenia_pacifica","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"crustose_coralline","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"neodilsea_borealis","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"pterothamnion_sp","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"crustose_coralline","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"cumathamnion_decipiens","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"gracilaria_sp_or_gracilariopsis_sp","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"grateloupia_californica","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"savoiea_robusta","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"ahnfeltia_sp","red",0
3,15,1.749,2022,1,15,"23:34",0.8,"ceramium_pacificum","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"fucus_distichus","brown",0
3,15,1.749,2022,2,16,"0:23",0.8,"saccharina_latissima","brown",0
3,15,1.749,2022,2,16,"0:23",0.8,"nereocystis_luetkeana","brown",0
3,15,1.749,2022,2,16,"0:23",0.8,"alaria_marginata","brown",0
3,15,1.749,2022,2,16,"0:23",0.8,"costaria_costata","brown",0
3,15,1.749,2022,2,16,"0:23",0.8,"laminariales_juvenile_recruits","brown",0
3,15,1.749,2022,2,16,"0:23",0.8,"desmarestia_viridis","brown",0
3,15,1.749,2022,2,16,"0:23",0.8,"desmarestia_herbacea","brown",0
3,15,1.749,2022,2,16,"0:23",0.8,"desmarestia_ligulata","brown",0
3,15,1.749,2022,2,16,"0:23",0.8,"scytosiphon_sp","brown",0
3,15,1.749,2022,2,16,"0:23",0.8,"melanosiphon_intestinalis","brown",0
3,15,1.749,2022,2,16,"0:23",0.8,"petalonia_fascia","brown",0
3,15,1.749,2022,2,16,"0:23",0.8,"sargassum_muticum","brown",0
3,15,1.749,2022,2,16,"0:23",0.8,"elachista_fucicola","brown",0
3,15,1.749,2022,2,16,"0:23",0.8,"hincksia_ovata","brown",0
3,15,1.749,2022,2,16,"0:23",0.8,"ulva_sp","green",0
3,15,1.749,2022,2,16,"0:23",0.8,"ulva_sp","green",1
3,15,1.749,2022,2,16,"0:23",0.8,"ulva_sp","green",0
3,15,1.749,2022,2,16,"0:23",0.8,"ulva_sp","green",0
3,15,1.749,2022,2,16,"0:23",0.8,"ulva_sp","green",0
3,15,1.749,2022,2,16,"0:23",0.8,"cladophora_stimpsonii","green",0
3,15,1.749,2022,2,16,"0:23",0.8,"rhizoclonium_tortuosum","green",0
3,15,1.749,2022,2,16,"0:23",0.8,"ulothrix_speciosa","green",0
3,15,1.749,2022,2,16,"0:23",0.8,"cladophora_microcladioides","green",0
3,15,1.749,2022,2,16,"0:23",0.8,"acrosiphonia_arcta","green",0
3,15,1.749,2022,2,16,"0:23",0.8,"acrosiphonia_coalita","green",0
3,15,1.749,2022,2,16,"0:23",0.8,"ulva_sp","green",0
3,15,1.749,2022,2,16,"0:23",0.8,"mastocarpus.upright_sp","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"mastocarpus.crust_sp","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"pyropia_sp","red",1
3,15,1.749,2022,2,16,"0:23",0.8,"wildemania_sp","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"polyneura_latissima","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"chondrachanthus_exasperatus","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"mazzaella_splendens","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"prionitis_sternbergii","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"prionitis_filiformis","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"sarcodiotheca_gaudichaudii","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"hildenbrandia_sp","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"cryptosiphonia_woodii","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"polysiphonia_sp","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"hollenbergia_subulata","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"sparlingia_pertusa","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"odonthalia_floccosa","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"constantinea_subulifera","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"callophyllis_sp","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"schizymenia_pacifica","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"crustose_coralline","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"neodilsea_borealis","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"pterothamnion_sp","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"crustose_coralline","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"cumathamnion_decipiens","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"gracilaria_sp_or_gracilariopsis_sp","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"grateloupia_californica","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"savoiea_robusta","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"ahnfeltia_sp","red",0
3,15,1.749,2022,2,16,"0:23",0.8,"ceramium_pacificum","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"fucus_distichus","brown",0
3,15,1.749,2022,3,2,"0:06",0.7,"saccharina_latissima","brown",0
3,15,1.749,2022,3,2,"0:06",0.7,"nereocystis_luetkeana","brown",0
3,15,1.749,2022,3,2,"0:06",0.7,"alaria_marginata","brown",0
3,15,1.749,2022,3,2,"0:06",0.7,"costaria_costata","brown",0
3,15,1.749,2022,3,2,"0:06",0.7,"laminariales_juvenile_recruits","brown",0
3,15,1.749,2022,3,2,"0:06",0.7,"desmarestia_viridis","brown",0
3,15,1.749,2022,3,2,"0:06",0.7,"desmarestia_herbacea","brown",0
3,15,1.749,2022,3,2,"0:06",0.7,"desmarestia_ligulata","brown",0
3,15,1.749,2022,3,2,"0:06",0.7,"scytosiphon_sp","brown",0
3,15,1.749,2022,3,2,"0:06",0.7,"melanosiphon_intestinalis","brown",0
3,15,1.749,2022,3,2,"0:06",0.7,"petalonia_fascia","brown",0
3,15,1.749,2022,3,2,"0:06",0.7,"sargassum_muticum","brown",0
3,15,1.749,2022,3,2,"0:06",0.7,"elachista_fucicola","brown",0
3,15,1.749,2022,3,2,"0:06",0.7,"hincksia_ovata","brown",0
3,15,1.749,2022,3,2,"0:06",0.7,"ulva_sp","green",0
3,15,1.749,2022,3,2,"0:06",0.7,"ulva_sp","green",0
3,15,1.749,2022,3,2,"0:06",0.7,"ulva_sp","green",0
3,15,1.749,2022,3,2,"0:06",0.7,"ulva_sp","green",0
3,15,1.749,2022,3,2,"0:06",0.7,"ulva_sp","green",0
3,15,1.749,2022,3,2,"0:06",0.7,"cladophora_stimpsonii","green",0
3,15,1.749,2022,3,2,"0:06",0.7,"rhizoclonium_tortuosum","green",0
3,15,1.749,2022,3,2,"0:06",0.7,"ulothrix_speciosa","green",0
3,15,1.749,2022,3,2,"0:06",0.7,"cladophora_microcladioides","green",0
3,15,1.749,2022,3,2,"0:06",0.7,"acrosiphonia_arcta","green",0
3,15,1.749,2022,3,2,"0:06",0.7,"acrosiphonia_coalita","green",0
3,15,1.749,2022,3,2,"0:06",0.7,"ulva_sp","green",0
3,15,1.749,2022,3,2,"0:06",0.7,"mastocarpus.upright_sp","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"mastocarpus.crust_sp","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"pyropia_sp","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"wildemania_sp","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"polyneura_latissima","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"chondrachanthus_exasperatus","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"mazzaella_splendens","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"prionitis_sternbergii","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"prionitis_filiformis","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"sarcodiotheca_gaudichaudii","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"hildenbrandia_sp","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"cryptosiphonia_woodii","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"polysiphonia_sp","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"hollenbergia_subulata","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"sparlingia_pertusa","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"odonthalia_floccosa","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"constantinea_subulifera","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"callophyllis_sp","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"schizymenia_pacifica","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"crustose_coralline","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"neodilsea_borealis","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"pterothamnion_sp","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"crustose_coralline","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"cumathamnion_decipiens","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"gracilaria_sp_or_gracilariopsis_sp","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"grateloupia_californica","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"savoiea_robusta","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"ahnfeltia_sp","red",0
3,15,1.749,2022,3,2,"0:06",0.7,"ceramium_pacificum","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"fucus_distichus","brown",0
3,15,1.749,2022,4,20,"15:26",0.4,"saccharina_latissima","brown",0
3,15,1.749,2022,4,20,"15:26",0.4,"nereocystis_luetkeana","brown",0
3,15,1.749,2022,4,20,"15:26",0.4,"alaria_marginata","brown",0
3,15,1.749,2022,4,20,"15:26",0.4,"costaria_costata","brown",0
3,15,1.749,2022,4,20,"15:26",0.4,"laminariales_juvenile_recruits","brown",0
3,15,1.749,2022,4,20,"15:26",0.4,"desmarestia_viridis","brown",0
3,15,1.749,2022,4,20,"15:26",0.4,"desmarestia_herbacea","brown",0
3,15,1.749,2022,4,20,"15:26",0.4,"desmarestia_ligulata","brown",0
3,15,1.749,2022,4,20,"15:26",0.4,"scytosiphon_sp","brown",0
3,15,1.749,2022,4,20,"15:26",0.4,"melanosiphon_intestinalis","brown",0
3,15,1.749,2022,4,20,"15:26",0.4,"petalonia_fascia","brown",0
3,15,1.749,2022,4,20,"15:26",0.4,"sargassum_muticum","brown",0
3,15,1.749,2022,4,20,"15:26",0.4,"elachista_fucicola","brown",0
3,15,1.749,2022,4,20,"15:26",0.4,"hincksia_ovata","brown",0
3,15,1.749,2022,4,20,"15:26",0.4,"ulva_sp","green",0
3,15,1.749,2022,4,20,"15:26",0.4,"ulva_sp","green",0
3,15,1.749,2022,4,20,"15:26",0.4,"ulva_sp","green",40
3,15,1.749,2022,4,20,"15:26",0.4,"ulva_sp","green",0
3,15,1.749,2022,4,20,"15:26",0.4,"ulva_sp","green",0
3,15,1.749,2022,4,20,"15:26",0.4,"cladophora_stimpsonii","green",0
3,15,1.749,2022,4,20,"15:26",0.4,"rhizoclonium_tortuosum","green",0
3,15,1.749,2022,4,20,"15:26",0.4,"ulothrix_speciosa","green",0
3,15,1.749,2022,4,20,"15:26",0.4,"cladophora_microcladioides","green",0
3,15,1.749,2022,4,20,"15:26",0.4,"acrosiphonia_arcta","green",0
3,15,1.749,2022,4,20,"15:26",0.4,"acrosiphonia_coalita","green",0
3,15,1.749,2022,4,20,"15:26",0.4,"ulva_sp","green",0
3,15,1.749,2022,4,20,"15:26",0.4,"mastocarpus.upright_sp","red",1
3,15,1.749,2022,4,20,"15:26",0.4,"mastocarpus.crust_sp","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"pyropia_sp","red",1
3,15,1.749,2022,4,20,"15:26",0.4,"wildemania_sp","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"polyneura_latissima","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"chondrachanthus_exasperatus","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"mazzaella_splendens","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"prionitis_sternbergii","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"prionitis_filiformis","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"sarcodiotheca_gaudichaudii","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"hildenbrandia_sp","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"cryptosiphonia_woodii","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"polysiphonia_sp","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"hollenbergia_subulata","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"sparlingia_pertusa","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"odonthalia_floccosa","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"constantinea_subulifera","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"callophyllis_sp","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"schizymenia_pacifica","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"crustose_coralline","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"neodilsea_borealis","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"pterothamnion_sp","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"crustose_coralline","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"cumathamnion_decipiens","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"gracilaria_sp_or_gracilariopsis_sp","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"grateloupia_californica","red",0
3,15,1.749,2022,4,20,"15:26",0.4,"savoiea_robusta","red",0
